category,over_represented_pvalue,numDEInCat,numInCat,FDR
GO_MITOTIC_SPINDLE_ORGANIZATION,0.4431873136003758,2,109,0.7147731528481235
GO_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,0.44335829759167894,1,43,0.7147731528481235
GO_GROWTH_FACTOR_RECEPTOR_BINDING,0.44379465689482145,2,109,0.7147800610156557
GO_T_CELL_DIFFERENTIATION,0.4439309961457074,3,180,0.7147800610156557
GO_PROTEIN_POLYMERIZATION,0.4442729102923318,4,247,0.7147994833836024
GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,0.44458100147635615,1,40,0.7147994833836024
GO_ENDOCARDIAL_CUSHION_DEVELOPMENT,0.44495273244979966,1,42,0.7147994833836024
GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.44548707966261747,1,41,0.7147994833836024
GO_ORGANELLE_DISASSEMBLY,0.44557848826355145,2,105,0.7147994833836024
GO_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.44581729499489403,1,42,0.7147994833836024
GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,0.44630598053007253,6,393,0.7147994833836024
GO_PROTEIN_LOCALIZATION_TO_LYSOSOME,0.44718612436969996,1,43,0.7147994833836024
GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION,0.4475712547021169,2,109,0.7147994833836024
GO_REGULATION_OF_STEROL_TRANSPORT,0.4475833288566629,1,44,0.7147994833836024
GO_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,0.44780136266790166,1,41,0.7147994833836024
GO_OVARIAN_FOLLICLE_DEVELOPMENT,0.4483248188044042,1,42,0.7147994833836024
GO_PRESYNAPSE_ORGANIZATION,0.4483591282742359,1,45,0.7147994833836024
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS,0.44840816899834934,12,830,0.7147994833836024
GO_FACE_DEVELOPMENT,0.44843304205375273,1,45,0.7147994833836024
GO_GOLGI_ORGANIZATION,0.44849049096593424,2,114,0.7147994833836024
GO_NEURON_RECOGNITION,0.4489990552357204,1,46,0.7150844126147711
GO_RESPONSE_TO_STARVATION,0.4492379212450649,3,179,0.7150844126147711
GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,0.4503199021335525,1,42,0.716049064265
GO_PROTEIN_SELF_ASSOCIATION,0.45058869039250776,1,44,0.716049064265
GO_ANTIMICROBIAL_HUMORAL_RESPONSE,0.45069807901848713,1,39,0.716049064265
GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.4511843133644099,1,44,0.7163690328986685
GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.45166495293277487,3,174,0.7164580526711309
GO_PLACENTA_DEVELOPMENT,0.4518101278474806,2,109,0.7164580526711309
GO_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING,0.4522161500544305,1,42,0.7166500424618102
GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,0.45274339242575895,1,45,0.7170337732687555
GO_NEURON_DIFFERENTIATION,0.4541104071400368,17,1213,0.7187461761845139
GO_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.45440715701330675,1,44,0.7187635219424318
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,0.4566711891427769,2,111,0.7209995353214464
GO_GROWTH_FACTOR_BINDING,0.4569490885107435,2,117,0.7209995353214464
GO_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,0.45743264257200966,1,45,0.7209995353214464
GO_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,0.45794110531700455,1,45,0.7209995353214464
GO_REGULATION_OF_DEPHOSPHORYLATION,0.45803005188131996,3,184,0.7209995353214464
GO_NEURON_PROJECTION_GUIDANCE,0.4580864215645696,4,266,0.7209995353214464
GO_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,0.45809593403316845,1,46,0.7209995353214464
GO_PROTEIN_LIPID_COMPLEX_ASSEMBLY,0.45818952654472744,1,48,0.7209995353214464
GO_POSITIVE_REGULATION_OF_WOUND_HEALING,0.4591175176099075,1,44,0.7209995353214464
GO_CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.45935539327284036,10,674,0.7209995353214464
GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.4594964637207987,1,48,0.7209995353214464
GO_MICROBODY_LUMEN,0.4596569291787538,1,42,0.7209995353214464
GO_GUANYL_NUCLEOTIDE_BINDING,0.45976667438934593,5,311,0.7209995353214464
GO_SIGNAL_RELEASE,0.45983429608572574,6,394,0.7209995353214464
GO_FOREBRAIN_DEVELOPMENT,0.46081720582222374,5,329,0.7217676082694492
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,0.4608981228154017,8,513,0.7217676082694492
GO_GOLGI_STACK,0.46131841572625665,2,112,0.7219762386755043
GO_CELLULAR_RESPONSE_TO_PEPTIDE,0.46180183095310434,5,332,0.7222833363476725
GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.4633930361951535,2,112,0.7238990275545706
GO_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX,0.46392735719842193,1,44,0.7238990275545706
GO_CELL_DIFFERENTIATION_IN_SPINAL_CORD,0.4642193632657396,1,45,0.7238990275545706
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.4644279226165392,13,903,0.7238990275545706
GO_PROMOTER_SPECIFIC_CHROMATIN_BINDING,0.46447882483261405,1,47,0.7238990275545706
GO_METALLOEXOPEPTIDASE_ACTIVITY,0.46479949415220045,1,45,0.7238990275545706
GO_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,0.46484967375770636,1,46,0.7238990275545706
GO_GLUTATHIONE_METABOLIC_PROCESS,0.4652606655690189,1,42,0.724090701674556
GO_STEROL_BINDING,0.46634976305726467,1,46,0.7249665106828923
GO_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS,0.46639992615702575,2,110,0.7249665106828923
GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,0.4667228579464216,2,115,0.7250203753769304
GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,0.4683991339043846,1,46,0.7271751986231649
GO_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION,0.46926952252002524,1,49,0.7280098381142447
GO_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE,0.46951568883550887,1,45,0.7280098381142447
GO_ENDOCYTIC_RECYCLING,0.47029440460152133,1,47,0.7283420173471852
GO_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,0.47058957409391705,1,47,0.7283420173471852
GO_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,0.4707203097113638,1,45,0.7283420173471852
GO_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.4708883181735678,1,45,0.7283420173471852
GO_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY,0.4712370912287236,1,47,0.7284334876707067
GO_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION,0.47247160392931875,1,45,0.7298931719178358
GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS,0.47346936326744804,6,394,0.7309855424294854
GO_LIPOPROTEIN_METABOLIC_PROCESS,0.47489818564638964,2,110,0.7327416790801656
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,0.47557635847335145,11,764,0.7333381615944077
GO_METALLOPEPTIDASE_ACTIVITY,0.4780219067513279,2,120,0.7366575339948466
GO_AMINO_ACID_BINDING,0.479916772697957,1,48,0.738854510869034
GO_RESPONSE_TO_INTERLEUKIN_12,0.4800350977176945,1,44,0.738854510869034
GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY,0.4807676312242088,1,51,0.7393405324440766
GO_MUSCLE_ORGAN_DEVELOPMENT,0.48093881156203155,4,264,0.7393405324440766
GO_PEPTIDYL_SERINE_MODIFICATION,0.48158787946813253,4,265,0.7395500306125211
GO_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION,0.48166320085221054,1,47,0.7395500306125211
GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,0.4824129315466731,3,191,0.7396284222296986
GO_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.48279231804281286,3,188,0.7396284222296986
GO_NEUROBLAST_PROLIFERATION,0.4829045498372682,1,48,0.7396284222296986
GO_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING,0.48294066234036676,1,50,0.7396284222296986
GO_STEREOCILIUM_BUNDLE,0.4834297324947186,1,50,0.7396284222296986
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,0.4834787777915008,2,132,0.7396284222296986
GO_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,0.48484674949211254,2,120,0.740278981549836
GO_TERMINAL_BOUTON,0.4848989925246102,1,47,0.740278981549836
GO_REGULATION_OF_METAL_ION_TRANSPORT,0.48505564063207207,3,187,0.740278981549836
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.4850814161408071,12,837,0.740278981549836
GO_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,0.48771416178387916,1,50,0.7433046831419221
GO_MITOTIC_METAPHASE_PLATE_CONGRESSION,0.48811331212023057,1,47,0.7433046831419221
GO_NEGATIVE_REGULATION_OF_HORMONE_SECRETION,0.48840772268611266,1,46,0.7433046831419221
GO_PHOSPHATASE_COMPLEX,0.488754473113947,1,48,0.7433046831419221
GO_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.4889620553382193,8,548,0.7433046831419221
GO_RECEPTOR_CLUSTERING,0.4889820171628304,1,48,0.7433046831419221
GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,0.4896016723875218,1,49,0.7433046831419221
GO_RESPONSE_TO_NERVE_GROWTH_FACTOR,0.48988662594873533,1,48,0.7433046831419221
GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.4900295642683864,2,121,0.7433046831419221
GO_AMYLOID_BETA_METABOLIC_PROCESS,0.49003762184340716,1,48,0.7433046831419221
GO_SYNAPSE,0.49050972587611086,16,1133,0.7433046831419221
GO_B_CELL_PROLIFERATION,0.4906736765955519,1,51,0.7433046831419221
GO_ACTIN_FILAMENT_BASED_MOVEMENT,0.49111403559637945,2,122,0.7433046831419221
GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE,0.49129177191048795,1,47,0.7433046831419221
GO_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,0.4917087365843152,4,261,0.7433046831419221
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,0.4917928400589099,1,48,0.7433046831419221
GO_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.49383888974852885,1,49,0.7452004687422219
GO_CELLULAR_RESPONSE_TO_DRUG,0.4938749703074658,1,50,0.7452004687422219
GO_PROTEIN_LOCALIZATION_TO_CILIUM,0.49436133073631977,1,49,0.7452004687422219
GO_REGULATION_OF_PROTEIN_POLYMERIZATION,0.49454954812580626,3,193,0.7452004687422219
GO_REGULATION_OF_RESPONSE_TO_STRESS,0.4946625651774138,15,1046,0.7452004687422219
GO_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS,0.49493688041086903,1,48,0.7452004687422219
GO_ARTERY_MORPHOGENESIS,0.495121265713023,1,52,0.7452004687422219
GO_CELL_SUBSTRATE_JUNCTION,0.49658892187343606,6,409,0.7456849241887048
GO_CILIARY_MEMBRANE,0.49700404419610317,1,51,0.7456849241887048
GO_PHOSPHATIDYLSERINE_BINDING,0.4971731269467263,1,51,0.7456849241887048
GO_CELLULAR_RESPONSE_TO_LIPID,0.4972780629836868,6,412,0.7456849241887048
GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,0.49742701544572016,1,47,0.7456849241887048
GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.4975996284947071,1,51,0.7456849241887048
GO_ALCOHOL_CATABOLIC_PROCESS,0.4982244114873109,1,47,0.7456849241887048
GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS,0.4982508802311221,3,196,0.7456849241887048
GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.4983756605658211,18,1285,0.7456849241887048
GO_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,0.4986589883365685,1,49,0.7456849241887048
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE,0.4987045894574161,1,51,0.7456849241887048
GO_CALCIUM_DEPENDENT_PROTEIN_BINDING,0.49972790327563815,1,48,0.7467710497553357
GO_RESPONSE_TO_INTERFERON_GAMMA,0.5002839856729719,2,116,0.7471580902419979
GO_KINASE_BINDING,0.5010918751879725,9,640,0.7479205140045998
GO_OOGENESIS,0.5016076604206086,1,49,0.7482463024660916
GO_IMPORT_ACROSS_PLASMA_MEMBRANE,0.5023869793696436,2,126,0.7485923341959191
GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY,0.5024349344424299,1,49,0.7485923341959191
GO_RESPONSE_TO_BACTERIUM,0.5033937941616419,5,334,0.7491372599820803
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.5036099710684476,1,59,0.7491372599820803
GO_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.5040845992650189,2,128,0.7491372599820803
GO_NEURON_PROJECTION_REGENERATION,0.5042434012058865,1,53,0.7491372599820803
GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT,0.5042900123855514,2,123,0.7491372599820803
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.5046341622786099,1,51,0.749195067165182
GO_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,0.5050179308183691,1,55,0.749195067165182
GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,0.5052225979769975,1,52,0.749195067165182
GO_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.5056412047091023,2,125,0.7493739716225059
GO_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY,0.5064284321053664,1,52,0.7496991331642077
GO_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,0.5064567901574508,1,51,0.7496991331642077
GO_CELLULAR_COMPONENT_MAINTENANCE,0.5072498688658003,1,54,0.75011173925218
GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.5075843181194595,5,342,0.75011173925218
GO_MOVEMENT_IN_HOST_ENVIRONMENT,0.5076302903408391,2,123,0.75011173925218
GO_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,0.5081840897511081,1,50,0.7504891284345488
GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.5088904843131375,1,52,0.7510912958025475
GO_VITAMIN_BINDING,0.5102504667808554,2,119,0.7516464917084811
GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.5103364740019488,1,49,0.7516464917084811
GO_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,0.5107031244039077,1,49,0.7516464917084811
GO_TRANS_GOLGI_NETWORK,0.5107327195173372,3,198,0.7516464917084811
GO_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,0.5109644322523346,1,53,0.7516464917084811
GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.5110775027810298,3,196,0.7516464917084811
GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,0.5113587066851735,4,278,0.7516464917084811
GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,0.5116794180372924,2,125,0.751678584324644
GO_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,0.5135134931211958,1,54,0.7539325366023394
GO_MYELOID_CELL_DEVELOPMENT,0.5149569111688799,1,53,0.7556106368668221
GO_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,0.5160535572449485,1,52,0.7566474074648518
GO_HORMONE_BIOSYNTHETIC_PROCESS,0.5162651893477875,1,50,0.7566474074648518
GO_CLEAVAGE_FURROW,0.5168295789310906,1,52,0.7568701388188942
GO_MACROMOLECULE_CATABOLIC_PROCESS,0.5170190451255905,17,1201,0.7568701388188942
GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.5175584444674491,2,125,0.7572190156111894
GO_CYTOPLASMIC_MICROTUBULE,0.5182016879867248,1,54,0.7576214653190283
GO_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT,0.5184360007212914,1,54,0.7576214653190283
GO_ATP_BIOSYNTHETIC_PROCESS,0.5189671778233511,1,48,0.7577617708528493
GO_MUSCLE_ORGAN_MORPHOGENESIS,0.5191346048427274,1,54,0.7577617708528493
GO_PEPTIDASE_REGULATOR_ACTIVITY,0.5197758060981597,2,121,0.7581320118912289
GO_GLAND_DEVELOPMENT,0.5199911413568071,5,350,0.7581320118912289
GO_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION,0.5213236453635564,1,55,0.7596343963437684
GO_STEROL_HOMEOSTASIS,0.521817372515542,1,54,0.7599135448040465
GO_KINETOCHORE,0.5222137180685869,2,124,0.7600506371195
GO_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY,0.5239337910729673,1,55,0.7621130622027258
GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,0.5246362126173942,4,274,0.7624250168145856
GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH,0.5251145607755286,1,53,0.7624250168145856
GO_CARDIAC_VENTRICLE_MORPHOGENESIS,0.5251612204186535,1,55,0.7624250168145856
GO_FATTY_ACID_TRANSMEMBRANE_TRANSPORT,0.5256713704372804,1,54,0.7624250168145856
GO_REGULATION_OF_MRNA_PROCESSING,0.5257312341408976,2,122,0.7624250168145856
GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION,0.5260270240156695,1,55,0.7624250168145856
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.5262703098171454,1,53,0.7624250168145856
GO_RESPONSE_TO_BMP,0.5270065104020399,2,131,0.763052028590173
GO_MEMBRANE_INVAGINATION,0.5281777889308586,1,55,0.7643079051559893
GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.529673942670427,3,203,0.7658671177747481
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,0.5299125279101741,2,132,0.7658671177747481
GO_REGULATION_OF_HEART_CONTRACTION,0.530168847731943,3,201,0.7658671177747481
GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,0.5309184905551876,1,58,0.7665097610483909
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.5313363029640605,1,56,0.7666728640014987
GO_NEUROMUSCULAR_JUNCTION,0.5317806445289897,1,57,0.7666755034516303
GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,0.5319843762175581,1,54,0.7666755034516303
GO_NEURON_FATE_COMMITMENT,0.5323776765734487,1,55,0.7666755034516303
GO_REGULATION_OF_EPIDERMIS_DEVELOPMENT,0.5328062827727704,1,55,0.7666755034516303
GO_ANION_CHANNEL_ACTIVITY,0.5328623379854671,1,54,0.7666755034516303
GO_CARDIAC_MUSCLE_CELL_CONTRACTION,0.5341761743102711,1,56,0.7678365155327196
GO_VASOCONSTRICTION,0.5342798815834033,1,55,0.7678365155327196
GO_ALCOHOL_BIOSYNTHETIC_PROCESS,0.534718442687532,2,127,0.7680279173952844
GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,0.5355049241618935,13,914,0.7681466777195899
GO_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.5355612820211755,2,130,0.7681466777195899
GO_RIBOSOME_BINDING,0.5357174046601036,1,54,0.7681466777195899
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,0.536113741609482,3,207,0.7682769573492007
GO_POSITIVE_REGULATION_OF_MACROAUTOPHAGY,0.5371110205878697,1,56,0.7690816560324382
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.5372868666596398,1,55,0.7690816560324382
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,0.5379445359694552,1,55,0.7695850443476564
GO_LIPID_PHOSPHORYLATION,0.5386001920492323,1,60,0.7700849818100165
GO_PROTEIN_HOMOTETRAMERIZATION,0.5389140172903526,1,54,0.7700958826620663
GO_REGULATION_OF_LEUKOCYTE_MIGRATION,0.539269738998405,2,127,0.7701666062356551
GO_APICAL_JUNCTION_ASSEMBLY,0.5399880490492243,1,59,0.7705735031615446
GO_MUSCLE_CELL_DIFFERENTIATION,0.5401674298504188,4,287,0.7705735031615446
GO_CENTROSOME_DUPLICATION,0.5407517573227887,1,58,0.7709243719134462
GO_TISSUE_REGENERATION,0.541054919138015,1,54,0.7709243719134462
GO_NEGATIVE_REGULATION_OF_BINDING,0.5413329784489646,2,130,0.7709243719134462
GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION,0.5421431463728914,1,60,0.7715037519141673
GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.5423533333535776,1,56,0.7715037519141673
GO_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,0.5432027487029697,1,54,0.7722752475907115
GO_HINDBRAIN_DEVELOPMENT,0.5435560717674579,2,135,0.7723409720311619
GO_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.5444408981731218,1,57,0.7729805932787013
GO_MANGANESE_ION_BINDING,0.5446209190019319,1,57,0.7729805932787013
GO_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,0.545341007514168,2,133,0.773566065368377
GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION,0.5463881616355182,3,213,0.7746145583502414
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.547905913971245,1,59,0.7763286612043275
GO_PANCREAS_DEVELOPMENT,0.548743970868796,1,57,0.7765885776169744
GO_FATTY_ACID_TRANSPORT,0.5489606562773726,2,131,0.7765885776169744
GO_MUSCLE_CELL_DEVELOPMENT,0.5490157021880638,2,137,0.7765885776169744
GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE,0.5498729172344832,1,58,0.7770013002640359
GO_CELLULAR_COMPONENT_DISASSEMBLY,0.5499253735467132,7,495,0.7770013002640359
GO_CELL_JUNCTION_ORGANIZATION,0.5509283405361081,8,610,0.7776070869818221
GO_METAPHASE_PLATE_CONGRESSION,0.5509724966209173,1,57,0.7776070869818221
GO_REGULATION_OF_LIPID_KINASE_ACTIVITY,0.5515741710413865,1,62,0.7780196523662855
GO_ORGANELLE_ASSEMBLY,0.5520437393783741,10,727,0.7782455182380107
GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS,0.5532806986514932,2,130,0.7795523569235325
GO_RECEPTOR_TYROSINE_KINASE_BINDING,0.5540089276431813,1,59,0.7801413510764844
GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,0.554491928669821,3,206,0.7803845554586457
GO_PLATELET_AGGREGATION,0.5556426400498391,1,58,0.7812614923956183
GO_DENDRITE_DEVELOPMENT,0.555736306121575,3,225,0.7812614923956183
GO_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,0.5565799969075076,2,134,0.7820104425823361
GO_REGULATION_OF_PROTEIN_ACETYLATION,0.5576496118989858,1,61,0.7830758090038801
GO_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.5589403357685427,1,61,0.7844503038269447
GO_MONONUCLEAR_CELL_DIFFERENTIATION,0.5602729541967425,4,289,0.7858820300082584
GO_SELECTIVE_AUTOPHAGY,0.5612930605712708,1,59,0.7860655719247213
GO_EPIDERMAL_CELL_DIFFERENTIATION,0.5614799315925058,2,139,0.7860655719247213
GO_EPITHELIUM_DEVELOPMENT,0.5615732067626322,12,893,0.7860655719247213
GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.5616540090452183,2,133,0.7860655719247213
GO_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,0.5625266698234652,2,136,0.786075064457767
GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS,0.5627284766013437,3,208,0.786075064457767
GO_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,0.5628062376147134,1,58,0.786075064457767
GO_CANONICAL_WNT_SIGNALING_PATHWAY,0.5629110103731365,4,286,0.786075064457767
GO_MONOSACCHARIDE_CATABOLIC_PROCESS,0.563661549222124,1,57,0.7865910163091643
GO_MOTILE_CILIUM,0.5642655225574515,2,133,0.7865910163091643
GO_WATER_HOMEOSTASIS,0.5649568881629914,1,62,0.7865910163091643
GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.565018959989168,1,59,0.7865910163091643
GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,0.5653577005492793,1,62,0.7865910163091643
GO_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,0.5654150821502997,2,138,0.7865910163091643
GO_COLLAGEN_BINDING,0.5660839664592211,1,62,0.7865910163091643
GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION,0.5660922583562911,1,59,0.7865910163091643
GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,0.566095323864647,1,60,0.7865910163091643
GO_HISTONE_H4_ACETYLATION,0.566782621148801,1,61,0.7868548748886272
GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,0.5669109476334762,1,63,0.7868548748886272
GO_TELENCEPHALON_DEVELOPMENT,0.5672957932860256,3,217,0.7869547270349445
GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.5676827859265319,1,61,0.7870574457581189
GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION,0.5684549220079551,1,61,0.7876937349035851
GO_MITOTIC_SPINDLE,0.5690691541168288,2,139,0.7881106402003438
GO_CERAMIDE_BIOSYNTHETIC_PROCESS,0.5701650452236277,1,60,0.7891937747591765
GO_GOLGI_CISTERNA_MEMBRANE,0.5716015462633985,1,61,0.7907469135602021
GO_REGULATION_OF_CELL_DIVISION,0.5725491855445839,2,139,0.791622430810681
GO_ACTIN_BINDING,0.5737310627153368,5,376,0.7925908942614679
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,0.5738799278131742,1,62,0.7925908942614679
GO_PHOSPHOLIPID_TRANSPORT,0.5746165745730527,1,64,0.7931727140786101
GO_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE,0.5756637029338132,1,59,0.794182234162666
GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS,0.5768961249889151,7,528,0.7954461372517113
